"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00310375","GAYLORD BAY, NC US","2017-12-27","    5","0.70",,"0.0","0.0","46","34","37"
"USC00310375","GAYLORD BAY, NC US","2017-12-28",,,"0.29","0.0","0.0","39","23","23"
"USC00310375","GAYLORD BAY, NC US","2017-12-29",,,"0.00","0.0","0.0","31","22","24"
"USC00310375","GAYLORD BAY, NC US","2017-12-30",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2017-12-31",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-01-01",,,"0.00","0.0","0.0","31","21",
"USC00310375","GAYLORD BAY, NC US","2018-01-02",,,"0.00","0.0","0.0","28","16","17"
"USC00310375","GAYLORD BAY, NC US","2018-01-03",,,"0.00","0.0","0.0","31","17",
"USC00310375","GAYLORD BAY, NC US","2018-01-04",,,"0.00",,,"38","22",
"USC00310375","GAYLORD BAY, NC US","2018-01-05",,,"0.00",,,"30","16",
"USC00310375","GAYLORD BAY, NC US","2018-01-06",,,,"0.0","0.0","29","13",
"USC00310375","GAYLORD BAY, NC US","2018-01-07",,,,"0.0","0.0","26","13",
"USC00310375","GAYLORD BAY, NC US","2018-01-08","    3","0.77",,"0.0","0.0","26","12",
"USC00310375","GAYLORD BAY, NC US","2018-01-09",,,"0.00","0.0","0.0","46","24",
"USC00310375","GAYLORD BAY, NC US","2018-01-10",,,"0.00","0.0","0.0","60","35",
"USC00310375","GAYLORD BAY, NC US","2018-01-11",,,"0.00","0.0","0.0","60","35",
"USC00310375","GAYLORD BAY, NC US","2018-01-12",,,"0.02","0.0","0.0","70","44",
"USC00310375","GAYLORD BAY, NC US","2018-01-13",,,"0.00","0.0","0.0","74","59",
"USC00310375","GAYLORD BAY, NC US","2018-01-14",,,"0.00","0.0","0.0","60","28",
"USC00310375","GAYLORD BAY, NC US","2018-01-15",,,"1.34","0.0","0.0","33","29",
"USC00310375","GAYLORD BAY, NC US","2018-01-16",,,"0.00","0.0","0.0","43","29",
"USC00310375","GAYLORD BAY, NC US","2018-01-17",,,"0.00","0.0","0.0","49","29",
"USC00310375","GAYLORD BAY, NC US","2018-01-18",,,"0.20",,,"49","22",
"USC00310375","GAYLORD BAY, NC US","2018-01-19",,,"0.00","0.0","0.0","49","22",
"USC00310375","GAYLORD BAY, NC US","2018-01-20",,,"0.00","0.0","0.0","57","30",
"USC00310375","GAYLORD BAY, NC US","2018-01-21",,,"0.00","0.0","0.0","62","36",
"USC00310375","GAYLORD BAY, NC US","2018-01-22",,,"0.00","0.0","0.0","63","40",
"USC00310375","GAYLORD BAY, NC US","2018-01-23",,,"0.02","0.0","0.0","68","45",
"USC00310375","GAYLORD BAY, NC US","2018-01-24",,,"0.20","0.0","0.0","74","44",
"USC00310375","GAYLORD BAY, NC US","2018-01-25",,,"0.00","0.0","0.0","55","35",
"USC00310375","GAYLORD BAY, NC US","2018-01-26",,,"0.00","0.0","0.0","49","34",
"USC00310375","GAYLORD BAY, NC US","2018-01-27",,,,"0.0","0.0","50","34",
"USC00310375","GAYLORD BAY, NC US","2018-01-28",,,,"0.0","0.0","62","39",
"USC00310375","GAYLORD BAY, NC US","2018-01-29","    3","1.97",,"0.0","0.0","59","49","49"
"USC00310375","GAYLORD BAY, NC US","2018-01-30",,,"0.30","0.0","0.0","52","38","39"
"USC00310375","GAYLORD BAY, NC US","2018-01-31",,,"0.00","0.0","0.0","43","26","29"
"USC00310375","GAYLORD BAY, NC US","2018-02-01",,,"0.00","0.0","0.0","46","26","46"
"USC00310375","GAYLORD BAY, NC US","2018-02-02",,,"0.15","0.0","0.0","64","42","42"
"USC00310375","GAYLORD BAY, NC US","2018-02-03",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-02-04",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-02-05","    3","0.40",,"0.0","0.0","64","39","44"
"USC00310375","GAYLORD BAY, NC US","2018-02-06",,,"0.00","0.0","0.0","54","38","42"
"USC00310375","GAYLORD BAY, NC US","2018-02-07",,,"0.00","0.0","0.0","61","42","52"
"USC00310375","GAYLORD BAY, NC US","2018-02-08",,,"0.01","0.0","0.0","70","40","41"
"USC00310375","GAYLORD BAY, NC US","2018-02-09",,,"0.00","0.0","0.0","47","38","44"
"USC00310375","GAYLORD BAY, NC US","2018-02-10",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-02-11",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-02-12","    3","0.11",,"0.0","0.0","76","67","67"
"USC00310375","GAYLORD BAY, NC US","2018-02-13",,,"0.07","0.0","0.0","70","43","47"
"USC00310375","GAYLORD BAY, NC US","2018-02-14",,,"0.07","0.0","0.0","48","41","45"
"USC00310375","GAYLORD BAY, NC US","2018-02-15",,,"0.00","0.0","0.0","58","41","58"
"USC00310375","GAYLORD BAY, NC US","2018-02-16",,,"0.00","0.0","0.0","75","41","66"
"USC00310375","GAYLORD BAY, NC US","2018-02-17",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-02-18",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-02-19",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-02-20","    4","0.07",,"0.0","0.0","73","47","67"
"USC00310375","GAYLORD BAY, NC US","2018-02-21",,,"0.00","0.0","0.0","80","65","66"
"USC00310375","GAYLORD BAY, NC US","2018-02-22",,,"0.00","0.0","0.0","82","64","66"
"USC00310375","GAYLORD BAY, NC US","2018-02-23",,,"0.00","0.0","0.0","81","51","51"
"USC00310375","GAYLORD BAY, NC US","2018-02-24",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-02-25",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-02-26","    3","0.40",,"0.0","0.0","82","61","61"
"USC00310375","GAYLORD BAY, NC US","2018-02-27",,,"0.04","0.0","0.0","64","44","50"
"USC00310375","GAYLORD BAY, NC US","2018-02-28",,,"0.00","0.0","0.0","64","44","52"
"USC00310375","GAYLORD BAY, NC US","2018-03-01",,,"0.38","0.0","0.0","64","52","59"
"USC00310375","GAYLORD BAY, NC US","2018-03-02",,,"0.41","0.0","0.0","70","51","51"
"USC00310375","GAYLORD BAY, NC US","2018-03-03",,,"0.00","0.0","0.0","57","40",
"USC00310375","GAYLORD BAY, NC US","2018-03-04",,,"0.00","0.0","0.0","54","39",
"USC00310375","GAYLORD BAY, NC US","2018-03-05",,,"0.00","0.0","0.0","57","36","38"
"USC00310375","GAYLORD BAY, NC US","2018-03-06",,,"0.00","0.0","0.0","51","38","43"
"USC00310375","GAYLORD BAY, NC US","2018-03-07",,,"0.57","0.0","0.0","56","43","46"
"USC00310375","GAYLORD BAY, NC US","2018-03-08",,,"0.00","0.0","0.0","54","35","40"
"USC00310375","GAYLORD BAY, NC US","2018-03-09",,,"0.00","0.0","0.0","54","33","38"
"USC00310375","GAYLORD BAY, NC US","2018-03-10",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-03-11",,,"0.00","0.0","0.0","57","42",
"USC00310375","GAYLORD BAY, NC US","2018-03-12",,,"0.12","0.0","0.0","53","42","43"
"USC00310375","GAYLORD BAY, NC US","2018-03-13",,,"1.55","0.0","0.0","46","34","36"
"USC00310375","GAYLORD BAY, NC US","2018-03-14",,,"0.01","0.0","0.0","50","36","38"
"USC00310375","GAYLORD BAY, NC US","2018-03-15",,,"0.00","0.0","0.0","47","31","34"
"USC00310375","GAYLORD BAY, NC US","2018-03-16",,,"0.00","0.0","0.0","63","34","52"
"USC00310375","GAYLORD BAY, NC US","2018-03-17",,,"0.00","0.0","0.0","64","42",
"USC00310375","GAYLORD BAY, NC US","2018-03-18",,,"0.00","0.0","0.0","73","41",
"USC00310375","GAYLORD BAY, NC US","2018-03-19",,,"0.00","0.0","0.0","73","41","58"
"USC00310375","GAYLORD BAY, NC US","2018-03-20",,,"0.67","0.0","0.0","63","47","56"
"USC00310375","GAYLORD BAY, NC US","2018-03-21",,,"0.60","0.0","0.0","70","39","39"
"USC00310375","GAYLORD BAY, NC US","2018-03-22",,,"0.03","0.0","0.0","44","38","40"
"USC00310375","GAYLORD BAY, NC US","2018-03-23",,,"0.00","0.0","0.0","53","38","41"
"USC00310375","GAYLORD BAY, NC US","2018-03-24",,,,"0.0","0.0","54","39",
"USC00310375","GAYLORD BAY, NC US","2018-03-25",,,,"0.0","0.0","54","38",
"USC00310375","GAYLORD BAY, NC US","2018-03-26","    3","0.72",,"0.0","0.0","52","39","41"
"USC00310375","GAYLORD BAY, NC US","2018-03-27",,,"0.00","0.0","0.0","51","36","38"
"USC00310375","GAYLORD BAY, NC US","2018-03-28",,,"0.00","0.0","0.0","51","38","50"
"USC00310375","GAYLORD BAY, NC US","2018-03-29",,,"0.00","0.0","0.0","76","50","63"
"USC00310375","GAYLORD BAY, NC US","2018-03-30",,,"0.00","0.0","0.0","79","62",
"USC00310375","GAYLORD BAY, NC US","2018-03-31",,,"0.00","0.0","0.0","76","52",
"USC00310375","GAYLORD BAY, NC US","2018-04-01",,,"0.00","0.0","0.0","60","47",
"USC00310375","GAYLORD BAY, NC US","2018-04-02",,,"0.00","0.0","0.0","76","48","63"
"USC00310375","GAYLORD BAY, NC US","2018-04-03",,,"0.00","0.0","0.0","81","48","52"
"USC00310375","GAYLORD BAY, NC US","2018-04-04",,,"0.00","0.0","0.0","81","49","68"
"USC00310375","GAYLORD BAY, NC US","2018-04-05",,,"0.00","0.0","0.0","75","47","48"
"USC00310375","GAYLORD BAY, NC US","2018-04-06",,,"0.00","0.0","0.0","61","43","58"
"USC00310375","GAYLORD BAY, NC US","2018-04-07",,,,"0.0","0.0","73","49",
"USC00310375","GAYLORD BAY, NC US","2018-04-08",,,,"0.0","0.0","66","37",
"USC00310375","GAYLORD BAY, NC US","2018-04-09","    3","1.55",,"0.0","0.0","53","36","51"
"USC00310375","GAYLORD BAY, NC US","2018-04-10",,,"0.32","0.0","0.0","52","45","46"
"USC00310375","GAYLORD BAY, NC US","2018-04-11",,,"0.01","0.0","0.0","56","42","45"
"USC00310375","GAYLORD BAY, NC US","2018-04-12",,,"0.00","0.0","0.0","62","45","54"
"USC00310375","GAYLORD BAY, NC US","2018-04-13",,,"0.00","0.0","0.0","73","54","66"
"USC00310375","GAYLORD BAY, NC US","2018-04-14",,,"0.00","0.0","0.0","79","57",
"USC00310375","GAYLORD BAY, NC US","2018-04-15",,,"0.00","0.0","0.0","81","62",
"USC00310375","GAYLORD BAY, NC US","2018-04-16",,,"2.31","0.0","0.0","78","55","55"
"USC00310375","GAYLORD BAY, NC US","2018-04-17",,,"0.00","0.0","0.0","62","40","43"
"USC00310375","GAYLORD BAY, NC US","2018-04-18",,,"0.00","0.0","0.0","58","43","55"
"USC00310375","GAYLORD BAY, NC US","2018-04-19",,,"0.00","0.0","0.0","79","55","69"
"USC00310375","GAYLORD BAY, NC US","2018-04-20",,,"0.00","0.0","0.0","81","45","49"
"USC00310375","GAYLORD BAY, NC US","2018-04-21",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-04-22",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-04-23","    3","0.00",,"0.0","0.0","65","54","62"
"USC00310375","GAYLORD BAY, NC US","2018-04-24",,,"0.29","0.0","0.0","65","59","59"
"USC00310375","GAYLORD BAY, NC US","2018-04-25",,,"0.90","0.0","0.0","66","59","63"
"USC00310375","GAYLORD BAY, NC US","2018-04-26",,,"0.00","0.0","0.0","76","57","63"
"USC00310375","GAYLORD BAY, NC US","2018-04-27",,,"0.03","0.0","0.0","73","61","63"
"USC00310375","GAYLORD BAY, NC US","2018-04-28",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-04-29",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-04-30",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-05-01",,,"0.00","0.0","0.0","70","53","62"
"USC00310375","GAYLORD BAY, NC US","2018-05-02",,,"0.00","0.0","0.0","81","57","61"
"USC00310375","GAYLORD BAY, NC US","2018-05-03",,,"0.00","0.0","0.0","85","59","66"
"USC00310375","GAYLORD BAY, NC US","2018-05-04",,,"0.00","0.0","0.0","84","62","66"
"USC00310375","GAYLORD BAY, NC US","2018-05-05",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-05-06",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-05-07",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-05-08",,,"0.00","0.0","0.0","66","57","59"
"USC00310375","GAYLORD BAY, NC US","2018-05-09",,,"0.00","0.0","0.0","66","57","59"
"USC00310375","GAYLORD BAY, NC US","2018-05-10",,,"0.00","0.0","0.0","68","57","61"
"USC00310375","GAYLORD BAY, NC US","2018-05-11",,,"0.07","0.0","0.0","84","61","70"
"USC00310375","GAYLORD BAY, NC US","2018-05-12",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-05-13",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-05-14",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-05-15",,,"0.00","0.0","0.0","90","71","75"
"USC00310375","GAYLORD BAY, NC US","2018-05-16",,,"0.00","0.0","0.0","88","72","75"
"USC00310375","GAYLORD BAY, NC US","2018-05-17",,,"0.12","0.0","0.0","86","70","72"
"USC00310375","GAYLORD BAY, NC US","2018-05-18",,,"1.01","0.0","0.0","80","70","70"
"USC00310375","GAYLORD BAY, NC US","2018-05-19",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-05-20",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-05-21",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-05-22",,,"0.02","0.0","0.0","84","71","74"
"USC00310375","GAYLORD BAY, NC US","2018-05-23",,,"0.00","0.0","0.0","86","71","75"
"USC00310375","GAYLORD BAY, NC US","2018-05-24",,,"0.80","0.0","0.0","87","69","73"
"USC00310375","GAYLORD BAY, NC US","2018-05-25",,,"0.00","0.0","0.0","82","68","74"
"USC00310375","GAYLORD BAY, NC US","2018-05-26",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-05-27",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-05-28",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-05-29","    3","1.26",,"0.0","0.0","78","71","75"
"USC00310375","GAYLORD BAY, NC US","2018-05-30",,,"1.43","0.0","0.0","81","73","76"
"USC00310375","GAYLORD BAY, NC US","2018-05-31",,,"0.04","0.0","0.0","83","74","76"
"USC00310375","GAYLORD BAY, NC US","2018-06-01",,,"0.15","0.0","0.0","84","73","75"
"USC00310375","GAYLORD BAY, NC US","2018-06-02",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-06-03",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-06-04","    3","0.81",,"0.0","0.0","86","64","69"
"USC00310375","GAYLORD BAY, NC US","2018-06-05",,,"0.00","0.0","0.0","85","67","69"
"USC00310375","GAYLORD BAY, NC US","2018-06-06",,,"0.00","0.0","0.0","82","67","70"
"USC00310375","GAYLORD BAY, NC US","2018-06-07",,,"0.03","0.0","0.0","88","68","72"
"USC00310375","GAYLORD BAY, NC US","2018-06-08",,,"0.00","0.0","0.0","82","72","72"
"USC00310375","GAYLORD BAY, NC US","2018-06-09",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-06-10",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-06-11",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-06-12","    4","1.25",,"0.0","0.0","85","67","69"
"USC00310375","GAYLORD BAY, NC US","2018-06-13",,,"1.53","0.0","0.0","85","68","72"
"USC00310375","GAYLORD BAY, NC US","2018-06-14",,,"0.00","0.0","0.0","86","72","76"
"USC00310375","GAYLORD BAY, NC US","2018-06-15",,,"0.00","0.0","0.0","89","73","75"
"USC00310375","GAYLORD BAY, NC US","2018-06-16",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-06-17",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-06-18","    3","0.69",,"0.0","0.0","90","72","75"
"USC00310375","GAYLORD BAY, NC US","2018-06-19",,,"0.00","0.0","0.0","89","74","79"
"USC00310375","GAYLORD BAY, NC US","2018-06-20",,,"0.00","0.0","0.0","94","74","79"
"USC00310375","GAYLORD BAY, NC US","2018-06-21",,,"0.60","0.0","0.0","89","72","79"
"USC00310375","GAYLORD BAY, NC US","2018-06-22",,,"1.58","0.0","0.0","92","72","79"
"USC00310375","GAYLORD BAY, NC US","2018-06-23",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-06-24",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-06-25","    3","0.07",,"0.0","0.0","92","71","77"
"USC00310375","GAYLORD BAY, NC US","2018-06-26",,,"0.05","0.0","0.0","88","71","72"
"USC00310375","GAYLORD BAY, NC US","2018-06-27",,,"0.16","0.0","0.0","80","71","77"
"USC00310375","GAYLORD BAY, NC US","2018-06-28",,,"0.00","0.0","0.0","84","73","78"
"USC00310375","GAYLORD BAY, NC US","2018-06-29",,,"0.00","0.0","0.0","90","73","78"
"USC00310375","GAYLORD BAY, NC US","2018-06-30",,,"0.00","0.0","0.0","88","69",
"USC00310375","GAYLORD BAY, NC US","2018-07-01",,,"0.00","0.0","0.0","90","75",
"USC00310375","GAYLORD BAY, NC US","2018-07-02",,,"0.00","0.0","0.0","90","69","82"
"USC00310375","GAYLORD BAY, NC US","2018-07-03",,,"0.00","0.0","0.0","92","75","82"
"USC00310375","GAYLORD BAY, NC US","2018-07-04",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-07-05","    2","0.10",,"0.0","0.0","92","69","74"
"USC00310375","GAYLORD BAY, NC US","2018-07-06",,,"0.00","0.0","0.0","87","69","80"
"USC00310375","GAYLORD BAY, NC US","2018-07-07",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-07-08",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-07-09",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-07-10",,,"0.00","0.0","0.0","83","63","72"
"USC00310375","GAYLORD BAY, NC US","2018-07-11",,,"0.00","0.0","0.0","90","72","77"
"USC00310375","GAYLORD BAY, NC US","2018-07-12",,,"0.00","0.0","0.0","94","75","75"
"USC00310375","GAYLORD BAY, NC US","2018-07-13",,,"0.00","0.0","0.0","84","73","78"
"USC00310375","GAYLORD BAY, NC US","2018-07-14",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-07-15",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-07-16",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-07-17","    4","0.36",,"0.0","0.0","89","74","77"
"USC00310375","GAYLORD BAY, NC US","2018-07-18",,,"0.03","0.0","0.0","89","67","77"
"USC00310375","GAYLORD BAY, NC US","2018-07-19",,,"0.00","0.0","0.0","88","70","74"
"USC00310375","GAYLORD BAY, NC US","2018-07-20",,,"0.00","0.0","0.0","86","72","77"
"USC00310375","GAYLORD BAY, NC US","2018-07-21",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-07-22",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-07-23","    3","0.55",,"0.0","0.0","88","71","76"
"USC00310375","GAYLORD BAY, NC US","2018-07-24",,,"1.73","0.0","0.0","83","68","73"
"USC00310375","GAYLORD BAY, NC US","2018-07-25",,,"1.18","0.0","0.0","77",,"74"
"USC00310375","GAYLORD BAY, NC US","2018-07-26",,,"0.58","0.0","0.0","84",,"76"
"USC00310375","GAYLORD BAY, NC US","2018-07-27",,,"0.00","0.0","0.0","89","72","78"
"USC00310375","GAYLORD BAY, NC US","2018-07-28",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-07-29",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-07-30","    3","0.96",,"0.0","0.0","85","73","75"
"USC00310375","GAYLORD BAY, NC US","2018-07-31",,,"0.10","0.0","0.0","84","75","75"
"USC00310375","GAYLORD BAY, NC US","2018-08-01",,,"0.00","0.0","0.0","87","75","80"
"USC00310375","GAYLORD BAY, NC US","2018-08-02",,,"0.00","0.0","0.0","89","77","81"
"USC00310375","GAYLORD BAY, NC US","2018-08-03",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-08-04",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-08-05",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-08-06","    4","0.85",,"0.0","0.0","90","74","76"
"USC00310375","GAYLORD BAY, NC US","2018-08-07",,,"0.00","0.0","0.0","88","76","77"
"USC00310375","GAYLORD BAY, NC US","2018-08-08",,,"0.00","0.0","0.0","90","75","78"
"USC00310375","GAYLORD BAY, NC US","2018-08-09",,,"0.00","0.0","0.0","93","71","74"
"USC00310375","GAYLORD BAY, NC US","2018-08-10",,,"0.14","0.0","0.0","88","73","78"
"USC00310375","GAYLORD BAY, NC US","2018-08-11",,,,"0.0","0.0","91","76",
"USC00310375","GAYLORD BAY, NC US","2018-08-12",,,,"0.0","0.0","90","73",
"USC00310375","GAYLORD BAY, NC US","2018-08-13","    3","0.98",,"0.0","0.0","88","73","74"
"USC00310375","GAYLORD BAY, NC US","2018-08-14",,,"0.00","0.0","0.0","91","73","74"
"USC00310375","GAYLORD BAY, NC US","2018-08-15",,,"0.43","0.0","0.0","87","72","76"
"USC00310375","GAYLORD BAY, NC US","2018-08-16",,,"0.00","0.0","0.0","89","74","78"
"USC00310375","GAYLORD BAY, NC US","2018-08-17",,,"0.00","0.0","0.0","93","76","79"
"USC00310375","GAYLORD BAY, NC US","2018-08-18",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-08-19",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-08-20","    3","0.50",,"0.0","0.0","88","72","77"
"USC00310375","GAYLORD BAY, NC US","2018-08-21",,,"0.08","0.0","0.0","85","73","79"
"USC00310375","GAYLORD BAY, NC US","2018-08-22",,,"0.04","0.0","0.0","89","76","78"
"USC00310375","GAYLORD BAY, NC US","2018-08-23",,,"0.00","0.0","0.0","89","72","73"
"USC00310375","GAYLORD BAY, NC US","2018-08-24",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-08-25",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-08-26",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-08-27",,,"0.00","0.0","0.0","88","73","79"
"USC00310375","GAYLORD BAY, NC US","2018-08-28",,,"0.00","0.0","0.0","90","74","77"
"USC00310375","GAYLORD BAY, NC US","2018-08-29",,,"0.00","0.0","0.0","92","75","76"
"USC00310375","GAYLORD BAY, NC US","2018-08-30",,,"0.00","0.0","0.0","93","75","79"
"USC00310375","GAYLORD BAY, NC US","2018-08-31",,,"0.00","0.0","0.0","95","76","78"
"USC00310375","GAYLORD BAY, NC US","2018-09-01",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-09-02",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-09-03",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-09-04","    4","1.30",,"0.0","0.0","90","77","80"
"USC00310375","GAYLORD BAY, NC US","2018-09-05",,,"0.00","0.0","0.0","89","76","78"
"USC00310375","GAYLORD BAY, NC US","2018-09-06",,,"0.00","0.0","0.0","88","77","79"
"USC00310375","GAYLORD BAY, NC US","2018-09-07",,,"0.00","0.0","0.0","91","76","78"
"USC00310375","GAYLORD BAY, NC US","2018-09-08",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-09-09",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-09-10",,,"0.00","0.0","0.0","87","76","78"
"USC00310375","GAYLORD BAY, NC US","2018-09-11",,,"0.10","0.0","0.0","88","77","80"
"USC00310375","GAYLORD BAY, NC US","2018-09-12",,,"0.16","0.0","0.0","88","77","78"
"USC00310375","GAYLORD BAY, NC US","2018-09-13",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-09-14",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-09-15",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-09-16",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-09-17","    5","5.67",,"0.0","0.0","82","75","79"
"USC00310375","GAYLORD BAY, NC US","2018-09-18",,,"0.00","0.0","0.0","87","78","80"
"USC00310375","GAYLORD BAY, NC US","2018-09-19",,,"0.03","0.0","0.0","90","73","76"
"USC00310375","GAYLORD BAY, NC US","2018-09-20",,,"0.00","0.0","0.0","89","72","75"
"USC00310375","GAYLORD BAY, NC US","2018-09-21",,,"0.00","0.0","0.0","83","68","71"
"USC00310375","GAYLORD BAY, NC US","2018-09-22",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-09-23",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-09-24",,,"0.00","0.0","0.0","84","70","70"
"USC00310375","GAYLORD BAY, NC US","2018-09-25",,,"0.00","0.0","0.0","85","70","72"
"USC00310375","GAYLORD BAY, NC US","2018-09-26",,,"0.04","0.0","0.0","83","72","74"
"USC00310375","GAYLORD BAY, NC US","2018-09-27",,,"0.00","0.0","0.0","88","74","76"
"USC00310375","GAYLORD BAY, NC US","2018-09-28",,,"0.00","0.0","0.0","90","74","78"
"USC00310375","GAYLORD BAY, NC US","2018-09-29",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-09-30",,,,"0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-10-01","    3","0.05",,"0.0","0.0","82","67","69"
"USC00310375","GAYLORD BAY, NC US","2018-10-02",,,"0.00","0.0","0.0","82","69","72"
"USC00310375","GAYLORD BAY, NC US","2018-10-03",,,"0.00","0.0","0.0","82","70","71"
"USC00310375","GAYLORD BAY, NC US","2018-10-04",,,"0.00","0.0","0.0","88","71","72"
"USC00310375","GAYLORD BAY, NC US","2018-10-05",,,"0.00","0.0","0.0","89","72","75"
"USC00310375","GAYLORD BAY, NC US","2018-10-06",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-10-07",,,"0.00","0.0","0.0",,,
"USC00310375","GAYLORD BAY, NC US","2018-10-08",,,"0.00","0.0","0.0","86","71","77"
"USC00310375","GAYLORD BAY, NC US","2018-10-09",,,"0.00","0.0","0.0","84","75","77"
"USC00310375","GAYLORD BAY, NC US","2018-10-10",,,"0.00","0.0","0.0","85","75","78"
"USC00310375","GAYLORD BAY, NC US","2018-10-11",,,"0.25","0.0","0.0","87","76","79"
